Client_Name__c,Job_Function_Hired_In__c_y,Industry_Hired_In__c,Hired_Location__c_y,Salary_Range__c_y,Employment_Type__c_y,Employment_Type__c_y,Federal_Hire__c_y,Hired_but_still_active_and_looking__c_y,Ops_Review_Date__c,Area_Manager_Approved__c,PIM_Approved__c
0035000002QTXs6AAH,Customer Service,Professional - Advertising,"Atlanta, GA","$40,000 - $49,999",Full-Time,Full-Time,0,0,3/21/2016 0:00,1,1
0035000002QTYyRAAX,Supply Chain/Logistics,Transportation and Warehousing,"Scott Air Force Base, IL","$100,000+",Full-Time,Full-Time,0,0,10/12/2015 0:00,1,1
0035000002QTZFtAAP,Safety/Security/Law Enforcement,Private Security,Washington DC,"$50,000 - $59,999",Full-Time,Full-Time,0,0,4/25/2016 0:00,1,1
0035000002QTZMfAAP,Safety/Security/Law Enforcement,Private Security,"Greenville, SC","$20,000 - $29,999",Full-Time,Full-Time,0,1,10/12/2015 0:00,1,1
0035000002QTZSxAAP,Research,Government and Public Administration,"Philadelphia, PA","$30,000 - $39,999",Full-Time,Full-Time,0,0,10/26/2015 0:00,1,1
0035000002QTZqQAAX,Customer Service,Other,"Tallahassee, FL","Less than $20,000",Part-Time,Part-Time,0,1,11/9/2015 0:00,1,1
0035000002QTc82AAD,Healthcare,Health Care and Social Assistance,"Perry Point, Maryland","$50,000 - $59,999",Full-Time,Full-Time,0,0,11/23/2015 0:00,1,1
0035000002QTcYKAA1,Quality Assurance/Quality Control,Government and Public Administration,"St. Louis, MO - Will be deployed to disaster areas","$40,000 - $49,999",Full-Time,Full-Time,0,0,12/28/2015 0:00,1,1
0035000002QTcfBAAT,Warehouse,Arts/Entertainment/Recreation,"Brooklyn, NY","$40,000 - $49,999",Full-Time,Full-Time,0,0,9/7/2015 0:00,1,1
0035000002QTdMjAAL,Healthcare,Health Care and Social Assistance,"Austin, TX","$50,000 - $59,999",Full-Time,Full-Time,0,0,8/3/2015 0:00,1,1
0035000002QTeFQAA1,Customer Service,Aerospace and Aviation,"Douglasville, GA","$40,000 - $49,999",Full-Time,Full-Time,0,0,1/23/2017 0:00,1,1
0035000002QTeWwAAL,Healthcare,Health Care and Social Assistance,"Fayetteville, NC","$50,000 - $59,999",Full-Time,Full-Time,0,0,1/18/2016 0:00,1,1
0035000002QTexSAAT,Installation/Maintenance/Repair,Business Support - Admin/Staffing,"Levonia, Michigan","$20,000 - $29,999",Full-Time,Full-Time,0,1,6/27/2016 0:00,1,1
0035000002QTfCVAA1,Transportation,Government and Public Administration,"Cincinnati Airport, Hebron, KY","$40,000 - $49,999",Full-Time,Full-Time,0,0,2/29/2016 0:00,1,1
0035000002QTijDAAT,Business Development,Government and Public Administration,"Lawton, OK","$70,000 - $79,999",Full-Time,Full-Time,0,0,1/9/2017 0:00,1,1
0035000002QTj4BAAT,Customer Service,Hospitality/Accommodation/Food Services,"Clearwater Florida, 33771","$20,000 - $29,999",Part-Time,Part-Time,0,0,11/23/2015 0:00,1,1
0035000002QTlmzAAD,Nonprofit - Social Services,Religious/Civic/Nonprofit,"St. Louis, MO","$50,000 - $59,999",Full-Time,Full-Time,0,0,7/11/2016 0:00,1,1
0035000002QTm4pAAD,Customer Service,Government and Public Administration,California,"$40,000 - $49,999",Full-Time,Full-Time,0,0,2/15/2016 0:00,1,1
0035000002QTmv5AAD,Engineering,Government and Public Administration,"Bremerton, WA","$60,000 - $69,999",Full-Time,Full-Time,0,0,4/11/2016 0:00,1,1
0035000002QTmzlAAD,Manufacturing,Manufacturing,"Ft Campbell, KY","$30,000 - $39,999",Full-Time,Full-Time,0,0,5/9/2016 0:00,1,1
0035000002QTn13AAD,Skilled Labor/Trades,Pharmaceutical and Medical,San Antonio,"$20,000 - $29,999",Full-Time,Full-Time,0,0,10/19/2015 0:00,1,1
0035000002QTn1rAAD,Supply Chain/Logistics,Utilities,"Lusby, MD","$50,000 - $59,999",Full-Time,Full-Time,0,0,10/10/2016 0:00,1,1
0035000002QTnNrAAL,Banking/Finance,Banking/Finance/Insurance,"Elma, WA","$30,000 - $39,999",Full-Time,Full-Time,0,0,6/6/2016 0:00,1,1
0035000002QToboAAD,IT - General,Professional - Advertising,"Lillington, NC","$50,000 - $59,999",Full-Time,Full-Time,0,0,7/27/2015 0:00,1,1
0035000002QTognAAD,Consultant,Professional - Consulting Services,"1506 Hillsborough St, Raleigh, NC","$40,000 - $49,999",Full-Time,Full-Time,0,1,3/7/2016 0:00,1,1
0035000002QTsXtAAL,Supply Chain/Logistics,Retail Trade,"Kent, WA","$70,000 - $79,999",Full-Time,Full-Time,0,0,12/21/2015 0:00,1,1
0035000002QTwlxAAD,Natural Resources/Environmental,Mining/Quarrying/Oil and Gas Extraction,"Houston, TX","$80,000 - $89,999",Full-Time,Full-Time,0,0,5/21/2018 0:00,1,1
0035000002QTzsmAAD,Safety/Security/Law Enforcement,Private Security,"Savannah, GA","$30,000 - $39,999",Full-Time,Full-Time,0,0,9/14/2015 0:00,1,1
0035000002QU0LjAAL,Administrative/Clerical,Government and Public Administration,"Washington Navy Yard, Washington D.C.","$80,000 - $89,999",Full-Time,Full-Time,0,0,12/28/2015 0:00,1,1
0035000002QU2LSAA1,Management - General,Aerospace and Aviation,"Dallas, TX","$40,000 - $49,999",Full-Time,Full-Time,0,0,11/23/2015 0:00,1,1
0035000002QU2MVAA1,Customer Service,Educational Services,"Charlotte, NC","$50,000 - $59,999",Full-Time,Full-Time,0,0,5/9/2016 0:00,1,1
0035000002QU3DFAA1,Management - General,Manufacturing,"Fort Worth, TX","$70,000 - $79,999",Full-Time,Full-Time,0,1,11/16/2015 0:00,1,1
0035000002QU3hoAAD,Transportation,Aerospace and Aviation,"Orlando, FL","$40,000 - $49,999",Temporary/Contract,Temporary/Contract,0,1,11/20/2017 0:00,1,1
0035000002QU8f0AAD,Safety/Security/Law Enforcement,Government and Public Administration,Colorado Springs,"$40,000 - $49,999",Full-Time,Full-Time,0,0,12/14/2015 0:00,1,1
0035000002QUAAgAAP,Engineering,Transportation and Warehousing,"New York City, NY","$60,000 - $69,999",Full-Time,Full-Time,0,1,4/16/2018 0:00,1,1
0035000002QUClZAAX,Skilled Labor/Trades,Information - Information Technology,"Fort Bragg, NC","$50,000 - $59,999",Full-Time,Full-Time,0,1,9/7/2015 0:00,1,1
0035000002QUD9RAAX,Human Resources,Government and Public Administration,"Scott AFB, Belleville, IL","$60,000 - $69,999",Full-Time,Full-Time,0,0,6/13/2016 0:00,1,1
0035000002QUDYgAAP,Safety/Security/Law Enforcement,Government and Public Administration,"3001 Gordon Hwy, Grovetown, GA 30813","$50,000 - $59,999",Full-Time,Full-Time,0,0,9/28/2015 0:00,1,1
0035000002QUFXCAA5,Installation/Maintenance/Repair,Defense Contracting,"Indianapolis, IN","$50,000 - $59,999",Full-Time,Full-Time,0,1,8/31/2015 0:00,1,1
0035000002QUFvGAAX,Safety/Security/Law Enforcement,Private Security,"Austin, TX","$20,000 - $29,999",Full-Time,Full-Time,0,1,10/5/2015 0:00,1,1
0035000002QUG0pAAH,Installation/Maintenance/Repair,Utilities,Richmond CA,"$40,000 - $49,999",Full-Time,Full-Time,0,0,5/9/2016 0:00,1,1
0035000002QUG27AAH,Retail,Retail Trade,Philadelphia PA,"$70,000 - $79,999",Full-Time,Full-Time,0,1,10/12/2015 0:00,1,1
0035000002QUHyLAAX,Supply Chain/Logistics,Transportation and Warehousing,"St. Louis, MO","$20,000 - $29,999",Part-Time,Part-Time,0,1,6/6/2016 0:00,1,1
0035000002QUICNAA5,Distribution/Shipping,Hospitality/Accommodation/Food Services,"Dixon, MO area","$40,000 - $49,999",Full-Time,Full-Time,0,0,10/5/2015 0:00,1,1
0035000002QUImQAAX,Transportation,Transportation and Warehousing,"Norfolk, VA","$50,000 - $59,999",Full-Time,Full-Time,0,0,2/1/2016 0:00,1,1
0035000002QUKJlAAP,Professional Services,Government and Public Administration,"Oakland County, White Lake, MI","$30,000 - $39,999",Full-Time,Full-Time,0,0,9/21/2015 0:00,1,1
0035000002QUKooAAH,Engineering,Government and Public Administration,Tinker Air Force Base,"$80,000 - $89,999",Full-Time,Full-Time,0,0,9/28/2015 0:00,1,1
0035000002QULziAAH,Management - Operations,Health Care and Social Assistance,"Halifax, NC","$30,000 - $39,999",Full-Time,Full-Time,0,1,7/27/2015 0:00,1,1
0035000002QUQ4pAAH,Management - Executive/C-Suite,Publishing and Broadcasting,Greater NYC area but travels throughout country,"$100,000+",Full-Time,Full-Time,0,0,12/14/2015 0:00,1,1
0035000002QUQZPAA5,Installation/Maintenance/Repair,Defense Contracting,"El Segundo, California","$50,000 - $59,999",Full-Time,Full-Time,1,0,2/5/2018 0:00,1,1
0035000002QUSzSAAX,Healthcare,Health Care and Social Assistance,"Various Locations within 2 hours of Highland, CA","$20,000 - $29,999",Part-Time,Part-Time,0,1,8/10/2015 0:00,1,1
0035000002QUV1ZAAX,Installation/Maintenance/Repair,Installation/Repair/Maintenance,"Charlotte, NC","$30,000 - $39,999",Full-Time,Full-Time,0,1,8/10/2015 0:00,1,1
0035000002QUX1FAAX,Sales,Other,"Raleigh, NC","$40,000 - $49,999",Full-Time,Full-Time,0,1,6/13/2016 0:00,1,1
0035000002QUX1ZAAX,Administrative/Clerical,Health Care and Social Assistance,"Fort Stewart, GA","$30,000 - $39,999",Full-Time,Full-Time,0,0,9/24/2018 0:00,1,1
0035000002QUXpyAAH,IT - General,Information - Information Technology,"Sanford, FL","$40,000 - $49,999",Full-Time,Full-Time,0,0,11/30/2015 0:00,1,1
0035000002QUZAIAA5,Construction,Other,"Bulverde, TX","$50,000 - $59,999",Full-Time,Full-Time,0,0,3/20/2017 0:00,1,1
0035000002QUdEPAA1,Customer Service,Health Care and Social Assistance,"Augusta, GA","$20,000 - $29,999",Part-Time,Part-Time,0,0,8/3/2015 0:00,1,1
0035000002QUeFDAA1,Administrative/Clerical,Business Support - Admin/Staffing,"Indianapolis, IN","$50,000 - $59,999",Full-Time,Full-Time,0,0,5/9/2016 0:00,1,1
0035000002QUoWJAA1,Recruiting/Talent Acquisition,Other,"D,C","$60,000 - $69,999",Full-Time,Full-Time,0,0,4/3/2017 0:00,1,1
0035000002QUppWAAT,Customer Service,Educational Services,"LA, CA","$50,000 - $59,999",Full-Time,Full-Time,0,0,11/9/2015 0:00,1,1
0035000002QUq9mAAD,Safety/Security/Law Enforcement,Private Security,"Deerfield Beach, FL","$20,000 - $29,999",Part-Time,Part-Time,0,1,8/24/2015 0:00,1,1
0035000002QUsipAAD,Other,Government and Public Administration,"Colorado, Springs, CO","$50,000 - $59,999",Full-Time,Full-Time,0,0,9/21/2015 0:00,1,1
0035000002QUvRdAAL,Human Resources,Health Care and Social Assistance,"Hattiesburg, MS","$50,000 - $59,999",Full-Time,Full-Time,0,0,9/28/2015 0:00,1,1
0035000002QUwbOAAT,General Labor,Other,"Flagstaff, AZ","$20,000 - $29,999",Part-Time,Part-Time,0,1,5/7/2018 0:00,1,1
0035000002QUyAaAAL,IT - General,Retail Trade,Fort Worth,"$40,000 - $49,999",Full-Time,Full-Time,0,0,3/7/2016 0:00,1,1
0035000002QUzDIAA1,Management - Operations,Health Care and Social Assistance,"Warren, OH","$50,000 - $59,999",Full-Time,Full-Time,0,0,12/21/2015 0:00,1,1
0035000002QUzR0AAL,Supply Chain/Logistics,Business Support - Admin/Staffing,"Tucker, GA","$40,000 - $49,999",Full-Time,Full-Time,0,0,9/21/2015 0:00,1,1
0035000002QUzyYAAT,Human Resources,Health Care and Social Assistance,Richmond VA,"$40,000 - $49,999",Full-Time,Full-Time,0,0,4/2/2018 0:00,1,1
0035000002QV06EAAT,Customer Service,Government and Public Administration,"Pinson, Al","$40,000 - $49,999",Full-Time,Full-Time,0,0,4/24/2017 0:00,1,1
0035000002QV09gAAD,Safety/Security/Law Enforcement,Private Security,"Mayaguez, PR","$30,000 - $39,999",Full-Time,Full-Time,0,0,9/21/2015 0:00,1,1
0035000002QV2FXAA1,Restaurant/Food Service,Religious/Civic/Nonprofit,Belleville,"$20,000 - $29,999",Full-Time,Full-Time,0,1,9/14/2015 0:00,1,1
0035000002QV30xAAD,Supply Chain/Logistics,Transportation and Warehousing,"Columbus, OH","$40,000 - $49,999",Full-Time,Full-Time,0,0,10/12/2015 0:00,1,1
0035000002QV37eAAD,Installation/Maintenance/Repair,Business Support - Facilities,"Hampton, VA","$20,000 - $29,999",Full-Time,Full-Time,0,0,2/8/2016 0:00,1,1
0035000002QV5CfAAL,Sales,Retail Trade,"Sugar Land, TX 77478","$40,000 - $49,999",Full-Time,Full-Time,0,1,8/24/2015 0:00,1,1
0035000002QVCS3AAP,Sales,Retail Trade,"Bristol, VA","Less than $20,000",Part-Time,Part-Time,0,1,8/3/2015 0:00,1,1
0035000002QVDkRAAX,Automotive,Retail Trade,"San Antonio, TX 78205","$30,000 - $39,999",Full-Time,Full-Time,0,0,1/22/2018 0:00,1,1
0035000002QVGFuAAP,Administrative/Clerical,Personal Care and Laundry Services,"Parker, CO","$30,000 - $39,999",Full-Time,Full-Time,0,0,10/19/2015 0:00,1,1
0035000002QVGMRAA5,IT - General,Information - Information Technology,"Kennesaw, GA","$40,000 - $49,999",Full-Time,Full-Time,0,0,9/19/2016 0:00,1,1
0035000002QVGgqAAH,Skilled Labor/Trades,Government and Public Administration,"801 S Beretania St, Honolulu, HI","$60,000 - $69,999",Full-Time,Full-Time,0,0,5/2/2016 0:00,1,1
0035000002QVHA6AAP,Transportation,Agriculture/Forestry/Fishing and Hunting,"1385 Ford St, Colorado Springs, CO 80915","$30,000 - $39,999",Full-Time,Full-Time,0,0,4/25/2016 0:00,1,1
0035000002QVJhrAAH,Management - Project,Government and Public Administration,"1011 Plum St SE, Olympia, WA 98504","$60,000 - $69,999",Full-Time,Full-Time,0,0,7/25/2016 0:00,1,1
0035000002QVJuRAAX,Administrative/Clerical,Business Support - Admin/Staffing,"Clarksville, TN","$20,000 - $29,999",Full-Time,Full-Time,0,0,9/21/2015 0:00,1,1
0035000002QVMUHAA5,General Labor,Government and Public Administration,"3600 Presidential Blvd, Austin, TX 78719","$40,000 - $49,999",Full-Time,Full-Time,0,0,7/11/2016 0:00,1,1
0035000002QVMgwAAH,Customer Service,Retail Trade,"Charlotte, NC","$20,000 - $29,999",Full-Time,Full-Time,0,1,1/11/2016 0:00,1,1
0035000002QVOS6AAP,Nonprofit - Social Services,Government and Public Administration,"Arlington, TX","$40,000 - $49,999",Full-Time,Full-Time,0,0,1/30/2017 0:00,1,1
0035000002QVOSaAAP,IT - General,Information - Information Technology,"Fort Gordon, GA","$60,000 - $69,999",Full-Time,Full-Time,0,0,8/24/2015 0:00,1,1
0035000002QVOvgAAH,Engineering,Defense Contracting,"Killeen, TX","$60,000 - $69,999",Full-Time,Full-Time,0,0,8/24/2015 0:00,1,1
0035000002QVQqiAAH,Supply Chain/Logistics,Transportation and Warehousing,"Fort Myers, FL","$40,000 - $49,999",Full-Time,Full-Time,0,0,8/24/2015 0:00,1,1
0035000002QVRQPAA5,Other,Government and Public Administration,"Atlanta, GA","$30,000 - $39,999",Full-Time,Full-Time,0,0,9/26/2016 0:00,1,1
0035000002QVRYxAAP,Management - Operations,Other,"Boston, MA","$80,000 - $89,999",Full-Time,Full-Time,0,0,4/18/2016 0:00,1,1
0035000002QVShpAAH,Customer Service,Retail Trade,"Philadelphia, PA","Less than $20,000",Part-Time,Part-Time,0,1,11/2/2015 0:00,1,1
0035000002QVXWdAAP,IT - General,Health Care and Social Assistance,"Lake Worth, FL","$40,000 - $49,999",Full-Time,Full-Time,0,0,8/31/2015 0:00,1,1
0035000002QVZDnAAP,Banking/Finance,Banking/Finance/Insurance,"Burlington, VT","$100,000+",Full-Time,Full-Time,0,0,2/8/2016 0:00,1,1
0035000002QVcwxAAD,Strategy/Planning,Government and Public Administration,Tampa. FL,"$100,000+",Full-Time,Full-Time,0,0,7/11/2016 0:00,1,1
0035000002QVd7lAAD,Warehouse,Transportation and Warehousing,"San Antonio, TX","$40,000 - $49,999",Full-Time,Full-Time,0,0,8/15/2016 0:00,1,1
0035000002QVdThAAL,General Labor,Construction,"Titusville, FL","$30,000 - $39,999",Part-Time,Part-Time,0,0,9/14/2015 0:00,1,1
0035000002QVdgqAAD,Banking/Finance,Banking/Finance/Insurance,Jacksonville,"$60,000 - $69,999",Full-Time,Full-Time,0,0,9/7/2015 0:00,1,1
0035000002QVeKIAA1,General Labor,Construction,"Phoenix, AZ","$30,000 - $39,999",Full-Time,Full-Time,0,0,8/31/2015 0:00,1,1
0035000002QVet8AAD,Management - General,Transportation and Warehousing,"Houston, Texas","$50,000 - $59,999",Full-Time,Full-Time,0,0,4/16/2018 0:00,1,1
0035000002QVfD3AAL,Management - Operations,Transportation and Warehousing,"Gloucester, NJ","$70,000 - $79,999",Full-Time,Full-Time,0,0,9/12/2016 0:00,1,1
0035000002QVgYtAAL,Administrative/Clerical,Business Support - Admin/Staffing,"Lewisville, TX","$40,000 - $49,999",Full-Time,Full-Time,0,0,7/11/2016 0:00,1,1
0035000002QVhjjAAD,Distribution/Shipping,Government and Public Administration,Warren. MI,"$30,000 - $39,999",Full-Time,Full-Time,0,0,10/3/2016 0:00,1,1
0035000002QVhlQAAT,Transportation,Transportation and Warehousing,"Winthrop, MN","$50,000 - $59,999",Full-Time,Full-Time,0,0,8/15/2016 0:00,1,1
0035000002QVhrOAAT,Recruiting/Talent Acquisition,Business Support - Admin/Staffing,"Montgomery, AL","$40,000 - $49,999",Full-Time,Full-Time,0,0,9/12/2016 0:00,1,1
0035000002QVjktAAD,Management - Operations,Defense Contracting,"10201 Airport Blvd # 181, Amarillo, TX 79111","$80,000 - $89,999",Full-Time,Full-Time,0,0,9/7/2015 0:00,1,1
0035000002QVlbJAAT,Administrative/Clerical,Government and Public Administration,"Biloxi, MS","$30,000 - $39,999",Full-Time,Full-Time,1,1,1/15/2018 0:00,1,1
0035000002QVnCBAA1,IT - General,Information - Information Technology,"Fairfax, VA","$60,000 - $69,999",Full-Time,Full-Time,0,0,9/7/2015 0:00,1,1
0035000002QVptRAAT,Purchasing/Procurement,Defense Contracting,"OshKosh, WI","$100,000+",Full-Time,Full-Time,0,0,5/22/2017 0:00,1,1
0035000002QVslUAAT,Management - Operations,Information - Information Technology,"1101 Johnson Dr, McGregor, TX","$50,000 - $59,999",Full-Time,Full-Time,0,0,11/23/2015 0:00,1,1
0035000002QVtPJAA1,Administrative/Clerical,Real Estate/Rental and Leasing,"Westlake, CA","$20,000 - $29,999",Full-Time,Full-Time,0,0,11/28/2016 0:00,1,1
0035000002QVywUAAT,Safety/Security/Law Enforcement,Private Security,WorldWide,"$70,000 - $79,999",Full-Time,Full-Time,0,0,12/14/2015 0:00,1,1
0035000002QVyxrAAD,Safety/Security/Law Enforcement,Retail Trade,"Sumter, SC","$30,000 - $39,999",Full-Time,Full-Time,0,0,9/19/2016 0:00,1,1
0035000002QVyznAAD,Accounting,Professional - Accounting,"San Francisco, CA","Less than $20,000",Part-Time,Part-Time,0,0,9/7/2015 0:00,1,1
0035000002QVz5WAAT,Sales,Other,"Gaithersburg, MD","$20,000 - $29,999",Part-Time,Part-Time,0,0,9/7/2015 0:00,1,1
0035000002QVzBUAA1,Training/Instruction/Teaching,Educational Services,"Fort Gordon, GA","$80,000 - $89,999",Full-Time,Full-Time,0,0,9/7/2015 0:00,1,1
0035000002QVzURAA1,Safety/Security/Law Enforcement,Private Security,Atlanta,"$30,000 - $39,999",Full-Time,Full-Time,0,0,8/3/2015 0:00,1,1
0035000002QW0xbAAD,Transportation,Transportation and Warehousing,"Apex, NC","$30,000 - $39,999",Full-Time,Full-Time,0,0,9/21/2015 0:00,1,1
0035000002QW1SgAAL,Installation/Maintenance/Repair,Installation/Repair/Maintenance,"Tillman, SC","$40,000 - $49,999",Full-Time,Full-Time,0,0,9/28/2015 0:00,1,1
0035000002QW2N8AAL,Facilities Management,Aerospace and Aviation,St. Louis,"$60,000 - $69,999",Full-Time,Full-Time,0,0,9/28/2015 0:00,1,1
0035000002QW47bAAD,Customer Service,Retail Trade,Orlando - From Home,"$20,000 - $29,999",Temporary/Contract,Temporary/Contract,0,0,8/17/2015 0:00,1,1
0035000002QW4zEAAT,Engineering,Professional - Architectural/Engineering,"Springville, UT","$50,000 - $59,999",Full-Time,Full-Time,0,0,9/21/2015 0:00,1,1
0035000002QW57yAAD,Manufacturing,Manufacturing,Grovetown GA,"$20,000 - $29,999",Part-Time,Part-Time,0,0,9/7/2015 0:00,1,1
0035000002QW5KmAAL,Customer Service,Agriculture/Forestry/Fishing and Hunting,"Fredericksburg, VA","$30,000 - $39,999",Full-Time,Full-Time,0,0,8/31/2015 0:00,1,1
0035000002QW7O6AAL,Legal,Professional - Legal,"New Orleans, LA","$100,000+",Full-Time,Full-Time,0,0,3/12/2018 0:00,1,1
0035000002QW7O6AAL,Banking/Finance,Banking/Finance/Insurance,Covering both Jefferson and St Charles Parishes,"$90,000 - $99,999",Full-Time,Full-Time,0,0,2/1/2016 0:00,1,1
0035000002QW7oSAAT,Management - Programs,Private Security,"Oakland, CA","$100,000+",Full-Time,Full-Time,0,0,10/12/2015 0:00,1,1
0035000002QW8AbAAL,Management - General,Utilities,"Raleigh, NC","$40,000 - $49,999",Full-Time,Full-Time,0,0,5/9/2016 0:00,1,1
0035000002QW8CIAA1,Skilled Labor/Trades,Installation/Repair/Maintenance,"Fayetteville, NC","$30,000 - $39,999",Full-Time,Full-Time,0,0,10/26/2015 0:00,1,1
0035000002QW8dkAAD,Healthcare,Health Care and Social Assistance,"Winston-Salem, NC","$50,000 - $59,999",Full-Time,Full-Time,0,0,6/13/2016 0:00,1,1
0035000002QW9sqAAD,Engineering,Government and Public Administration,"Hialeah, FL","$60,000 - $69,999",Full-Time,Full-Time,0,0,10/5/2015 0:00,1,1
0035000002QWCIwAAP,Banking/Finance,Banking/Finance/Insurance,"Little Rock, AR","$50,000 - $59,999",Full-Time,Full-Time,0,0,5/23/2016 0:00,1,1
0035000002QWCwDAAX,Purchasing/Procurement,Professional - Advertising,"Alpharetta, GA","$30,000 - $39,999",Temporary/Contract,Temporary/Contract,0,0,12/21/2015 0:00,1,1
0035000002QWEcMAAX,Safety/Security/Law Enforcement,Government and Public Administration,"Billings, MT","$40,000 - $49,999",Full-Time,Full-Time,0,0,9/19/2016 0:00,1,1
0035000002QWFSHAA5,General Labor,Government and Public Administration,"Providence, RI","$20,000 - $29,999",Full-Time,Full-Time,0,0,9/21/2015 0:00,1,1
0035000002QWFf6AAH,Safety/Security/Law Enforcement,Government and Public Administration,Arizona,"$40,000 - $49,999",Full-Time,Full-Time,0,0,2/29/2016 0:00,1,1
0035000002QWFgOAAX,Engineering,Construction,"Rockville, IN","$40,000 - $49,999",Full-Time,Full-Time,0,0,9/28/2015 0:00,1,1
0035000002QWGB4AAP,Engineering,Information - Information Technology,"Alexandria, VA","$70,000 - $79,999",Full-Time,Full-Time,0,0,2/22/2016 0:00,1,1
0035000002QWGB5AAP,Installation/Maintenance/Repair,Installation/Repair/Maintenance,Ft. Meade,"$70,000 - $79,999",Full-Time,Full-Time,0,1,11/2/2015 0:00,1,1
0035000002QWGKqAAP,Safety/Security/Law Enforcement,Private Security,"Tacoma, WA","$30,000 - $39,999",Full-Time,Full-Time,0,0,3/14/2016 0:00,1,1
0035000002QWKQgAAP,Engineering,Other,"Colorado Springs, CO","$60,000 - $69,999",Full-Time,Full-Time,0,0,9/19/2016 0:00,1,1
0035000002QWKQiAAP,Installation/Maintenance/Repair,Defense Contracting,"Fort Rucker, AL","$80,000 - $89,999",Full-Time,Full-Time,0,0,3/21/2016 0:00,1,1
0035000002QWKQlAAP,IT - Computer Science,Defense Contracting,Colorado Springs,"$40,000 - $49,999",Full-Time,Full-Time,1,0,4/23/2018 0:00,1,1
